"rmax", "topt", "ctmin", "ctmax", "e", "eh", "q10", "thermal_safety_margin", "thermal_tolerance", "breadth", "skewness", "tAdaptation", "line", "mediumConcentration", "r_tref", "e_from_fit", "eh_from_fit", "th", "r_tadapt", "r_tref_0025", "r_tref_0975", "e_from_fit_0025", "e_from_fit_0975", "sd_e_from_fit", "sd_r_tref", "speed_quantile"
621.46, 31.76, -24.08, 44.8, 0.35, 0.77, NA, 13.04, 68.88, 10.81, -0.42, 20, "all", 100, 395.166595083017, 0.363174521430133, 3.7642680735362, 36.596116429204, 395.031601009665, 384.827615504153, 404.950952529643, 0.335648651557389, 0.395474182980562, 0.0152106461469856, 5.14785816905276, 79
568.74, 31.89, -27.04, 44.11, 0.31, 0.96, NA, 12.21, 71.15, 10.88, -0.65, 20, "all", 200, 367.992402979296, 0.338523003999303, 4.06306493388201, 36.7029404614713, 367.929086583631, 365.034349531564, 372.607329842338, 0.325437496558313, 0.351656597409614, 0.0066322342985574, 1.94778909513705, 79
471.09, 32.91, -Inf, 43.83, 0.14, 1.41, NA, 10.92, Inf, 16.26, -1.27, 25, "all", 50, 371.406245297822, 0.161915820839042, 5.06061355021241, 38.4486432427254, 413.454671672621, 361.70060617182, 382.433365888769, 0.132065984788356, 0.191187544335206, 0.0151612863969526, 5.38755802686113, 79
546.09, 32.92, -Inf, 43.54, 0.16, 1.72, NA, 10.62, Inf, 14.98, -1.56, 25, "all", 100, 418.269902650847, 0.181031949266852, 5.142587075358, 38.2126812651537, 471.567953932013, 410.229660998347, 426.802270304703, 0.160162354161703, 0.201848978667754, 0.0106564068645606, 4.3334988658418, 79
588.71, 33.78, -Inf, 43.58, 0.19, 1.31, NA, 9.8, Inf, 13.38, -1.12, 25, "all", 200, 422.054381670613, 0.208904198180352, 5.5421689595873, 38.6039099265855, 484.778072262773, 416.065595617988, 428.314944545041, 0.195253275128571, 0.223078218678775, 0.00721840985530412, 3.11537609902357, 79
590.43, 30.36, -Inf, 44.45, 0.16, 1.15, NA, 14.09, Inf, 16.25, -1, 15, "all", 50, 485.259546488375, 0.182584240594534, 3.70383833561789, 36.8438823710499, 428.066977776422, 478.693380296642, 492.140292118151, 0.164816630164934, 0.200707998805914, 0.0093156942738146, 3.40312378745508, 80
773.68, 31.75, -Inf, 44.74, 0.24, 0.83, NA, 12.99, Inf, 13.16, -0.59, 15, "all", 100, 563.706616601967, 0.25090916004612, 3.92689129235244, 37.3284833081701, 474.484126246135, 551.73733916731, 575.241229038425, 0.227030279250759, 0.275932388103967, 0.0123533298718409, 6.12746296061171, 80
688.28, 29.71, -26.54, 46.16, 0.32, 0.74, NA, 16.45, 72.69, 12.07, -0.42, 15, "all", 200, 497.96795749982, 0.35792673141388, 2.930820144602, 35.121422872557, 389.281514226059, 492.11636915614, 504.50334090165, 0.33609630774007, 0.380085999011755, 0.0110824795142699, 3.23330066748367, 80
413.28, 33.56, -26.57, 45.1, 0.33, 1.2, NA, 11.55, 71.67, 10.82, -0.87, 20, "all", 50, 249.587522848925, 0.333624169005924, 4.37266909953214, 38.2548236215246, 249.577709923341, 239.501350017633, 262.953753506888, 0.292753854518574, 0.374689032867908, 0.0215029273907401, 5.95337820943084, 80
617, 31.7, -23.82, 44.93, 0.36, 0.76, NA, 13.23, 68.75, 10.85, -0.41, 20, "all", 100, 392.742195689306, 0.365940946150238, 3.70456810006199, 36.5555065702289, 392.587137512222, 381.74808326804, 403.204490373211, 0.337330217572918, 0.399807797206389, 0.0164856115056752, 5.46716854582, 80
566.09, 31.91, -26.86, 44.12, 0.32, 0.95, NA, 12.21, 70.98, 10.86, -0.64, 20, "all", 200, 365.434137008476, 0.339748463299086, 4.06462149723132, 36.7112738644761, 365.371725099758, 362.127855148538, 370.050171294478, 0.326106748469055, 0.352746539426413, 0.00689124766974128, 1.9686563872371, 80
467.07, 32.9, -Inf, 43.89, 0.15, 1.41, NA, 10.99, Inf, 15.99, -1.26, 25, "all", 50, 365.908428374143, 0.166581199954531, 5.00853043517292, 38.4331945428032, 408.589103497023, 355.904454468066, 376.529856582607, 0.138190573564493, 0.198439926623298, 0.0154582960710353, 5.27396102992294, 80
541.94, 32.92, -Inf, 43.54, 0.16, 1.72, NA, 10.62, Inf, 14.9, -1.56, 25, "all", 100, 414.118160952633, 0.182676728653867, 5.13391193134768, 38.2031681351106, 467.39513340861, 406.103607694055, 423.25611660742, 0.162704023550718, 0.20286695754065, 0.0102357190973736, 4.4131230260897, 80
585.5, 33.77, -Inf, 43.61, 0.2, 1.31, NA, 9.84, Inf, 13.29, -1.12, 25, "all", 200, 418.367037341304, 0.211343224180705, 5.50633715729647, 38.5949356534486, 481.318475262102, 412.519134068773, 425.267916639587, 0.197145950018813, 0.225354317077703, 0.00729110724935263, 3.24911041422988, 80
584.42, 30.28, -Inf, 44.55, 0.16, 1.15, NA, 14.28, Inf, 16.4, -1, 15, "all", 50, 482.419495898755, 0.181052528303548, 3.65300218782052, 36.8310733220952, 426.007611996159, 476.33215129705, 489.629218504151, 0.162336730305349, 0.201508260407375, 0.00988835657697685, 3.47880811242686, 81
768.34, 31.78, -Inf, 44.74, 0.24, 0.83, NA, 12.96, Inf, 13.1, -0.59, 15, "all", 100, 557.962321769796, 0.252600290262311, 3.93448692045258, 37.3418174285381, 469.104109011829, 546.470801676228, 569.403881251659, 0.229112904634326, 0.280803704900809, 0.0129524695166028, 5.97904780800082, 81
686, 29.7, -26.61, 46.12, 0.32, 0.74, NA, 16.42, 72.73, 12.07, -0.42, 15, "all", 200, 496.541081566777, 0.357290819463907, 2.93692924142103, 35.118322235976, 388.338207090223, 490.530435593312, 503.345105643261, 0.335510981310267, 0.380187546710007, 0.0111856265544738, 3.22097163244284, 81
410.72, 33.53, -26.79, 45.16, 0.33, 1.2, NA, 11.64, 71.95, 10.89, -0.87, 20, "all", 50, 249.018132090161, 0.332365990996249, 4.33696725141116, 38.2507617035739, 249.007473751624, 238.385966583108, 261.364247112185, 0.290858064926075, 0.378180467411426, 0.0228889591297352, 6.00642596787745, 81
614.39, 31.72, -23.8, 44.9, 0.36, 0.76, NA, 13.18, 68.7, 10.83, -0.41, 20, "all", 100, 390.514802528239, 0.3658781875287, 3.72144076463362, 36.5679912963786, 390.366861022156, 380.27078602868, 400.39049981038, 0.337490232355851, 0.40026104496842, 0.0162990232513253, 5.26769271825212, 81
563.31, 31.91, -27.02, 44.12, 0.31, 0.95, NA, 12.21, 71.14, 10.88, -0.64, 20, "all", 200, 364.12295244213, 0.338549269620946, 4.06604875119093, 36.7224255707364, 364.061292250425, 360.84372286787, 368.827742569559, 0.324773589435418, 0.352024968354199, 0.00669927017179836, 2.01945241677467, 81
463.91, 32.84, -Inf, 44.01, 0.14, 1.38, NA, 11.17, Inf, 16.18, -1.23, 25, "all", 50, 365.079105422123, 0.16483734976523, 4.92237733306141, 38.4498673545707, 407.17835172631, 354.441842978857, 375.032759980229, 0.137284810927245, 0.197575995488652, 0.0156673605763628, 5.34213986654182, 81
537.88, 32.96, -Inf, 43.54, 0.16, 1.71, NA, 10.58, Inf, 15.04, -1.55, 25, "all", 100, 412.328485961612, 0.179762955774855, 5.16827332007504, 38.2445100624974, 464.483859474623, 404.330475353068, 420.836087283999, 0.160194753539232, 0.202156984597893, 0.010479703762751, 4.22771689677617, 81
581.98, 33.79, -Inf, 43.59, 0.2, 1.32, NA, 9.79, Inf, 13.3, -1.12, 25, "all", 200, 416.002171387433, 0.210585721819086, 5.54000785089904, 38.6042854289786, 478.359800807665, 409.587156885114, 422.472884702536, 0.196734347839192, 0.226375414190852, 0.00767771143147912, 3.30427496747228, 81
581.34, 30.3, -Inf, 44.55, 0.16, 1.15, NA, 14.25, Inf, 16.36, -0.99, 15, "all", 50, 479.265479978898, 0.181617267651044, 3.65951034793736, 36.8430862932153, 423.058635589055, 472.3006320293, 486.226836089863, 0.162663768143561, 0.200545828964089, 0.00961593842956573, 3.6121572931326, 82
763.73, 31.78, -Inf, 44.75, 0.24, 0.83, NA, 12.97, Inf, 13.09, -0.59, 15, "all", 100, 554.395485583612, 0.253035366105584, 3.92967131650617, 37.3398761502538, 465.96599875897, 542.925779173399, 566.430848315415, 0.227632124988483, 0.278628575709658, 0.0130014935502729, 6.13113328372326, 82
683.59, 29.71, -26.5, 46.13, 0.32, 0.74, NA, 16.42, 72.63, 12.05, -0.42, 15, "all", 200, 494.290711333513, 0.358189126520381, 2.9358076424337, 35.1177112039039, 386.339290045986, 488.414097184832, 501.241083095301, 0.337093361729591, 0.381002367217097, 0.01146408439296, 3.27720357740252, 82
409.45, 33.53, -25.98, 45.2, 0.33, 1.19, NA, 11.67, 71.17, 10.8, -0.85, 20, "all", 50, 246.205984749226, 0.338178109499964, 4.31590757354602, 38.2268221056564, 246.194781668459, 236.310766757252, 258.503120137201, 0.296377708371897, 0.382924236184039, 0.0227026264369955, 5.96415526096675, 82
611.52, 31.75, -23.71, 44.78, 0.36, 0.77, NA, 13.03, 68.5, 10.76, -0.42, 20, "all", 100, 387.48559982664, 0.36626525340862, 3.76551664047193, 36.5669673899498, 387.351816148594, 376.542305226077, 398.158579962893, 0.336845099949365, 0.40125447189665, 0.0164025354722656, 5.51285361216016, 82
560.62, 31.93, -26.83, 44.1, 0.32, 0.95, NA, 12.17, 70.93, 10.84, -0.64, 20, "all", 200, 361.481189771563, 0.33986026511391, 4.07710572225615, 36.7206257290395, 361.421352179154, 358.426766975632, 366.065248918114, 0.326485327686255, 0.352237196327114, 0.0066329828343079, 1.93473810769576, 82
461.28, 32.81, -Inf, 43.98, 0.14, 1.4, NA, 11.16, Inf, 16.17, -1.25, 25, "all", 50, 363.02697817942, 0.165078541808018, 4.92530595986708, 38.4238064487282, 404.953308129131, 353.258002648249, 373.828231585778, 0.136814204901921, 0.196161441687335, 0.014770917418537, 5.3493055254225, 82
533.11, 32.96, -Inf, 43.6, 0.16, 1.7, NA, 10.65, Inf, 15.05, -1.54, 25, "all", 100, 408.628186596525, 0.180079849035784, 5.13099044048298, 38.2640355873194, 460.407800136625, 401.056169324405, 417.746261858667, 0.160608329764673, 0.201488132498226, 0.0106564526778661, 4.30549389804335, 82
578.37, 33.79, -Inf, 43.59, 0.19, 1.32, NA, 9.8, Inf, 13.37, -1.12, 25, "all", 200, 414.518827703799, 0.209023753768123, 5.54016020365537, 38.6090302072331, 476.16039800866, 408.29860788161, 421.216676507374, 0.194608542766432, 0.22424060342874, 0.00765956051936, 3.17626543195397, 82
577.53, 30.28, -Inf, 44.61, 0.16, 1.14, NA, 14.33, Inf, 16.34, -0.98, 15, "all", 50, 476.153510028795, 0.182442859311999, 3.63393161687422, 36.836452922001, 420.072393130976, 469.395102719657, 483.562067033654, 0.163072707762763, 0.202680523678993, 0.0101567621126115, 3.627830376691, 83
757.61, 31.82, -Inf, 44.7, 0.24, 0.83, NA, 12.88, Inf, 13.1, -0.58, 15, "all", 100, 550.112315732584, 0.251242478370928, 3.96468387296651, 37.3707129615839, 462.936186389492, 538.006699659637, 561.688951017929, 0.227662342362341, 0.277959488694347, 0.0131447475632932, 6.21998627144664, 83
681.05, 29.69, -26.4, 46.2, 0.32, 0.74, NA, 16.51, 72.6, 12.07, -0.42, 15, "all", 200, 492.74384996065, 0.359171637128134, 2.92007984303882, 35.1054105678033, 384.862472028238, 486.652347251752, 499.895916787801, 0.336572359245827, 0.381408544410052, 0.0114172497602202, 3.40969139282093, 83
404.92, 33.56, -26.45, 45.22, 0.33, 1.18, NA, 11.67, 71.67, 10.85, -0.85, 20, "all", 50, 244.440203052421, 0.334636231612187, 4.32275289585837, 38.2753565998758, 244.429526644861, 235.263752894221, 256.931476539098, 0.291638337561344, 0.380456043079077, 0.0224082349677223, 5.7028522315988, 83
608.14, 31.75, -23.42, 44.85, 0.36, 0.77, NA, 13.09, 68.26, 10.75, -0.41, 20, "all", 100, 384.305105777972, 0.368822413636228, 3.74489335782782, 36.5668076617327, 384.166491565276, 373.924210003453, 395.242748002625, 0.335718028962059, 0.40273741490038, 0.0168267256764348, 5.56288379922394, 83
556.91, 31.93, -27.01, 44.11, 0.31, 0.95, NA, 12.18, 71.12, 10.87, -0.63, 20, "all", 200, 359.684513541398, 0.338558012683651, 4.07585833353862, 36.7306639220182, 359.625108898183, 356.579948479149, 364.270513348769, 0.32527270158736, 0.3518056635601, 0.00679963617424957, 1.974696052013, 83
457.67, 32.86, -Inf, 43.95, 0.14, 1.39, NA, 11.09, Inf, 16.25, -1.25, 25, "all", 50, 360.695797673992, 0.163322707227405, 4.96701434850467, 38.4527178547621, 401.893021653018, 351.361104678075, 371.81183063398, 0.133794963629334, 0.194905655873773, 0.0153096182730795, 5.27563275756919, 83
528.86, 32.94, -Inf, 43.59, 0.16, 1.7, NA, 10.65, Inf, 15.14, -1.55, 25, "all", 100, 406.532582677429, 0.178387633311736, 5.13498060697483, 38.2589500382731, 457.532859073449, 398.093476777196, 415.263234927617, 0.15725899812902, 0.19853215040229, 0.0107987103404282, 4.38065908756811, 83
574.5, 33.79, -Inf, 43.59, 0.19, 1.32, NA, 9.81, Inf, 13.34, -1.13, 25, "all", 200, 411.241985065272, 0.209834832043892, 5.5345733130036, 38.6052174580967, 472.650146087756, 405.073986673849, 418.119251028135, 0.195464901325234, 0.226019174666462, 0.00786683541084603, 3.3170811589742, 83
570.96, 30.25, -Inf, 44.64, 0.15, 1.14, NA, 14.39, Inf, 16.48, -0.98, 15, "all", 50, 472.22924432064, 0.180266585453235, 3.62193263468672, 36.8472879741305, 417.232960003035, 465.50336940356, 480.098959802255, 0.161393892403258, 0.200881108657986, 0.0100642252212634, 3.62289028969346, 84
753.49, 31.84, -Inf, 44.69, 0.24, 0.83, NA, 12.84, Inf, 13.06, -0.58, 15, "all", 100, 546.016550521849, 0.252220198546484, 3.97421059075152, 37.3741083759602, 459.181221243054, 534.500174136785, 558.62627133909, 0.228889624309154, 0.276786451222404, 0.0128832903825629, 6.1557749258453, 84
678.98, 29.71, -26.3, 46.18, 0.32, 0.74, NA, 16.48, 72.48, 12.04, -0.42, 15, "all", 200, 490.469334722025, 0.359909895403177, 2.92522785094318, 35.1105559670039, 382.894511570644, 484.410388217718, 497.475438215379, 0.338177456971246, 0.384487996789095, 0.0117709850661401, 3.36181923924615, 84
402.52, 33.51, -26.77, 45.26, 0.33, 1.17, NA, 11.76, 72.04, 10.93, -0.85, 20, "all", 50, 244.381749895333, 0.332639434587357, 4.28785538917475, 38.2586461590112, 244.370075406117, 234.078088016133, 257.688894390022, 0.288438006009824, 0.378432890599412, 0.0236070504531689, 5.87916140373708, 84
603.69, 31.72, -23.49, 44.97, 0.36, 0.76, NA, 13.25, 68.46, 10.82, -0.4, 20, "all", 100, 382.678880279947, 0.368558673138526, 3.6983657333339, 36.5673940438201, 382.526612061939, 372.467349000741, 393.679436527209, 0.338635932569429, 0.402302627481665, 0.016711806355348, 5.40019658210767, 84
554.49, 31.94, -27.08, 44.12, 0.31, 0.94, NA, 12.18, 71.2, 10.88, -0.63, 20, "all", 200, 358.177329705873, 0.337916721427514, 4.07850752440771, 36.7482292717254, 358.11901460984, 354.884509185272, 362.69340835593, 0.324533279915612, 0.352719556357314, 0.00723663711763141, 2.0430225919852, 84
454.39, 32.66, -Inf, 44.27, 0.15, 1.35, NA, 11.61, Inf, 16.06, -1.2, 25, "all", 50, 356.750051561857, 0.170199751877574, 4.69214066385793, 38.402636227817, 399.254893769875, 346.612782543463, 366.917189704606, 0.142752912224467, 0.20539120728344, 0.0162074029868273, 5.17807312895838, 84
524.95, 32.92, -Inf, 43.66, 0.16, 1.69, NA, 10.73, Inf, 15.19, -1.53, 25, "all", 100, 403.94416696428, 0.178106707996724, 5.09336977666901, 38.2765880120068, 454.529470801396, 396.556611565946, 412.446662114334, 0.15810766913906, 0.201493435424027, 0.0110609795953742, 4.11460274894164, 84
570.84, 33.78, -Inf, 43.62, 0.2, 1.32, NA, 9.85, Inf, 13.28, -1.12, 25, "all", 200, 407.63532192421, 0.211659671981389, 5.50254426956654, 38.6008781928453, 469.070360083843, 401.458101740168, 414.083955704833, 0.195981956301136, 0.227226292083772, 0.00794190571206476, 3.32120838242002, 84
566.25, 30.14, -Inf, 44.81, 0.16, 1.13, NA, 14.66, Inf, 16.5, -0.97, 15, "all", 50, 469.237837965595, 0.181714688465727, 3.54502243864773, 36.8164150718438, 414.174166714246, 462.506234223635, 476.697080518442, 0.162177331283677, 0.202776248758159, 0.0101384310547494, 3.69696613493599, 85
746.4, 31.84, -Inf, 44.74, 0.24, 0.82, NA, 12.89, Inf, 13.14, -0.58, 15, "all", 100, 542.456534861057, 0.250136131990136, 3.96164152640956, 37.4017468078304, 456.840574831672, 529.957211149831, 554.368709207571, 0.225407275371104, 0.275853451335295, 0.0130941161951429, 6.21196790127135, 85
676.8, 29.72, -26.37, 46.12, 0.32, 0.74, NA, 16.39, 72.49, 12.03, -0.42, 15, "all", 200, 488.534972799062, 0.359127511764147, 2.94072300934958, 35.1206364517592, 381.596981036621, 482.252654947573, 495.753296732547, 0.335886814115177, 0.380054887410803, 0.0114645065715916, 3.36579352587962, 85
399.56, 33.53, -27.25, 45.3, 0.32, 1.16, NA, 11.77, 72.55, 11, -0.84, 20, "all", 50, 243.597926144888, 0.32917480649245, 4.28866791058085, 38.3054741871153, 243.586586689362, 233.078993902968, 255.772980963849, 0.284907817730491, 0.37411360018155, 0.0233564630185121, 5.91738558835956, 85
599.29, 31.73, -23.32, 45, 0.36, 0.75, NA, 13.27, 68.32, 10.8, -0.39, 20, "all", 100, 379.28479988218, 0.369978756210837, 3.69107584660895, 36.5643222997099, 379.131325933209, 368.453697394859, 390.437113549531, 0.339350416491504, 0.406140652345951, 0.0172004596810826, 5.51406811871479, 85
552.08, 31.97, -26.98, 44.08, 0.31, 0.95, NA, 12.11, 71.06, 10.84, -0.63, 20, "all", 200, 355.768405139469, 0.338504293969213, 4.10266795053198, 36.7557063588017, 355.713602199451, 352.193548307065, 360.361986189621, 0.32404503495962, 0.352190272295984, 0.00734740308188528, 2.05815969757018, 85
451.03, 32.73, -Inf, 44.21, 0.15, 1.35, NA, 11.48, Inf, 16.14, -1.21, 25, "all", 50, 354.675762991091, 0.167710363803644, 4.76291250055125, 38.4385393587726, 396.298185038507, 344.834028358567, 365.007599881377, 0.137087734504519, 0.202079954008482, 0.0159132158267628, 5.14749757715612, 85
520.78, 32.91, -Inf, 43.71, 0.16, 1.67, NA, 10.8, Inf, 15.22, -1.51, 25, "all", 100, 400.928883948832, 0.178111797187992, 5.05859673940517, 38.2904213645285, 451.133229665607, 392.500596967065, 409.787012642592, 0.157039233658598, 0.20067897712346, 0.0111183866033168, 4.33103612129093, 85
566.63, 33.79, -Inf, 43.64, 0.19, 1.31, NA, 9.85, Inf, 13.4, -1.11, 25, "all", 200, 406.363835714576, 0.208763838798032, 5.50945772453695, 38.629647084857, 466.71069215289, 400.53614139331, 412.716639805918, 0.194430792487741, 0.223250810923547, 0.00740398612533825, 3.19553747268113, 85
560.98, 30.18, -Inf, 44.79, 0.15, 1.13, NA, 14.61, Inf, 16.61, -0.97, 15, "all", 50, 465.474646737414, 0.179399947829277, 3.56536874780637, 36.8586055772529, 411.507441892402, 458.568870768572, 473.406501903869, 0.160638194913488, 0.201453312997466, 0.0103530216823677, 3.71459633329837, 86
740.78, 31.88, -Inf, 44.66, 0.24, 0.82, NA, 12.78, Inf, 13.18, -0.58, 15, "all", 100, 539.270185623618, 0.247237743722482, 4.00673141259711, 37.4309872040018, 455.062539321143, 527.30291026186, 552.549598821781, 0.221629402350455, 0.272588326669172, 0.0131780712839545, 6.27478359670731, 86
674, 29.72, -26.24, 46.12, 0.32, 0.75, NA, 16.39, 72.36, 12.01, -0.42, 15, "all", 200, 486.079996002235, 0.360162467228162, 2.94002882262725, 35.1123334322223, 379.408846633874, 479.856344587641, 492.980170239762, 0.337361186146555, 0.383648753117812, 0.0118412035768799, 3.33349832112082, 86
395.8, 33.52, -27.28, 45.37, 0.32, 1.15, NA, 11.86, 72.65, 11.04, -0.83, 20, "all", 50, 241.610842130469, 0.329139317512546, 4.25512202567178, 38.3127979066745, 241.598727776493, 231.101371227158, 253.567044433022, 0.285363418467363, 0.376064231833343, 0.0229872759789493, 5.69720633758367, 86
595.62, 31.71, -22.94, 45.04, 0.36, 0.75, NA, 13.33, 67.98, 10.77, -0.39, 20, "all", 100, 375.83783280448, 0.373441484962925, 3.67220993855258, 36.5388952462031, 375.677764138181, 364.969643335731, 386.457391159018, 0.340906662576018, 0.408400851304658, 0.0177724302663189, 5.51254062820946, 86
548.98, 31.99, -27.16, 44.06, 0.31, 0.94, NA, 12.06, 71.21, 10.85, -0.63, 20, "all", 200, 353.941173959641, 0.33705617523152, 4.1210703085823, 36.7773927768494, 353.889319876837, 350.736235672787, 358.643179489569, 0.323052928465803, 0.349763018919741, 0.00727845429535303, 2.0278267764418, 86
449.74, 32.75, -Inf, 44.15, 0.15, 1.37, NA, 11.4, Inf, 16.06, -1.22, 25, "all", 50, 353.039625944441, 0.168442296911879, 4.79748411793117, 38.4245187510013, 394.668199060413, 343.499553489469, 364.151169240097, 0.137368095048675, 0.198789531324484, 0.0155892190466388, 5.30016223207976, 86
516.75, 32.94, -Inf, 43.69, 0.16, 1.67, NA, 10.75, Inf, 15.28, -1.51, 25, "all", 100, 398.354021717779, 0.176716830934255, 5.08808787518672, 38.3059517330306, 447.826889007918, 390.43425909849, 407.435653122888, 0.155107749922057, 0.199515261542072, 0.0112213500015209, 4.31958207783216, 86
561.26, 33.8, -Inf, 43.6, 0.19, 1.31, NA, 9.79, Inf, 13.49, -1.12, 25, "all", 200, 403.924801956704, 0.206060616739399, 5.55699989508343, 38.6400884288238, 463.08126151009, 398.147580897263, 411.018398021714, 0.190110361664348, 0.221435019674091, 0.00807914808957188, 3.3313868970661, 86
556.57, 30, -Inf, 45.09, 0.15, 1.12, NA, 15.08, Inf, 16.64, -0.97, 15, "all", 50, 463.377421628237, 0.182060944599947, 3.43389355970913, 36.8024107704313, 408.897509374525, 456.709952128345, 471.881731039315, 0.1633842858371, 0.204744448082206, 0.0108071324884271, 3.83059569172391, 87
734.98, 31.87, -Inf, 44.73, 0.24, 0.81, NA, 12.86, Inf, 13.23, -0.57, 15, "all", 100, 535.814022583727, 0.246678538641393, 3.9812480201894, 37.4483515092442, 452.319447022494, 522.776632252558, 548.344212024679, 0.218835768920008, 0.275317176232794, 0.01374960243703, 6.4927421298079, 87
672.08, 29.73, -26.34, 46.08, 0.32, 0.75, NA, 16.35, 72.42, 12.01, -0.42, 15, "all", 200, 484.62038021121, 0.359279952356293, 2.94899556989489, 35.1246916316902, 378.503473711077, 478.60551610187, 491.669305556328, 0.33641237114651, 0.381203919159288, 0.0115955580241523, 3.35423987310945, 87
393.06, 33.54, -27.69, 45.35, 0.32, 1.15, NA, 11.82, 73.04, 11.07, -0.83, 20, "all", 50, 240.700309311549, 0.326169698115884, 4.27504812765521, 38.3411968940939, 240.68895340753, 230.783022977013, 253.869100714099, 0.279526385296084, 0.372206221433905, 0.0238918029734574, 5.91006978779304, 87
590.86, 31.69, -23.27, 45.11, 0.36, 0.76, NA, 13.41, 68.38, 10.85, -0.4, 20, "all", 100, 374.617994546934, 0.370759450515214, 3.64981342282087, 36.5533412705351, 374.451778269243, 363.18560057205, 386.129160942706, 0.338073726363667, 0.407081059704853, 0.0185721508400372, 5.8511530374633, 87
546.37, 32, -27.12, 44.06, 0.31, 0.94, NA, 12.07, 71.18, 10.84, -0.63, 20, "all", 200, 352.089966368825, 0.337293479738335, 4.12031813214707, 36.7809608905607, 352.038391966254, 348.680763885099, 356.624659249305, 0.323777969678085, 0.35157314919241, 0.00726499463106351, 2.02677901261565, 87
446.89, 32.75, -Inf, 44.18, 0.15, 1.36, NA, 11.43, Inf, 16.11, -1.21, 25, "all", 50, 351.094063547406, 0.167996470830028, 4.78235067793594, 38.4373675163554, 392.374822319213, 340.48407905073, 361.855302536963, 0.138036835229359, 0.201583672822472, 0.0163745985079588, 5.51630920510785, 87
512.23, 32.98, -Inf, 43.67, 0.15, 1.66, NA, 10.69, Inf, 15.4, -1.51, 25, "all", 100, 395.844906906395, 0.174209055012065, 5.13006195856151, 38.3445396737101, 444.274569063555, 387.86305357307, 404.791571782249, 0.152879588339361, 0.196291700400709, 0.010972965157337, 4.32455482780951, 87
558.78, 33.8, -Inf, 43.64, 0.19, 1.31, NA, 9.84, Inf, 13.44, -1.11, 25, "all", 200, 401.250321468611, 0.207744024225243, 5.5219014273882, 38.6395940773972, 460.527081076987, 395.341807149908, 407.886815366386, 0.192663537448806, 0.223022774269888, 0.00807969695646747, 3.29329858357924, 87
552.67, 30.06, -Inf, 45.04, 0.15, 1.12, NA, 14.98, Inf, 16.58, -0.97, 15, "all", 50, 459.224288566008, 0.182380585984072, 3.4599539421816, 36.8201954858307, 405.145620539176, 451.853829525622, 466.719144124658, 0.162345278693148, 0.204144831586269, 0.010666970450503, 3.79931847599144, 88
730.36, 31.91, -Inf, 44.67, 0.24, 0.81, NA, 12.77, Inf, 13.2, -0.58, 15, "all", 100, 531.865026711542, 0.246339441017351, 4.01289800162878, 37.4576302462018, 449.090757435158, 519.66043304246, 544.932864861532, 0.219749673445944, 0.274896654078274, 0.0136821685689841, 6.30439831326415, 88
669.11, 29.71, -25.95, 46.15, 0.32, 0.75, NA, 16.44, 72.1, 11.98, -0.42, 15, "all", 200, 481.881232353039, 0.36274752513415, 2.93092812803808, 35.086589573709, 375.458834028999, 475.486057804006, 488.552882501157, 0.338863255572727, 0.386402156725287, 0.0123303629026243, 3.37664790604321, 88
387.85, 33.52, -28.61, 45.44, 0.31, 1.13, NA, 11.92, 74.05, 11.23, -0.82, 20, "all", 50, 239.964036010293, 0.320118481107981, 4.24322847858781, 38.3853140104342, 239.952113392123, 230.087927684246, 252.573913741821, 0.27825203085042, 0.362460057994095, 0.0220676142815208, 5.62463793230754, 88
586.95, 31.68, -23.32, 45.13, 0.36, 0.75, NA, 13.44, 68.45, 10.86, -0.39, 20, "all", 100, 372.5164068645, 0.370462403775888, 3.64125756176298, 36.552359627742, 372.348033303537, 361.608573381677, 383.931799819261, 0.336655828006653, 0.405722410015721, 0.0175653963100393, 5.6682559974776, 88
542.6, 32, -27.11, 44.09, 0.31, 0.94, NA, 12.09, 71.2, 10.85, -0.62, 20, "all", 200, 349.674559550512, 0.337356261486099, 4.11167050952913, 36.7876322773267, 349.622553731083, 346.189770705638, 354.555239073516, 0.323229079664887, 0.351296211083116, 0.00737820021988047, 2.1597347238146, 88
443.07, 32.73, -Inf, 44.19, 0.15, 1.36, NA, 11.46, Inf, 16.17, -1.22, 25, "all", 50, 348.689935010297, 0.167156778826838, 4.77299136427183, 38.4323378443908, 389.468536650667, 339.239470410758, 359.308950000247, 0.136056797153247, 0.199319689581821, 0.015940324167197, 5.2837275718975, 88
509.23, 32.94, -Inf, 43.73, 0.16, 1.66, NA, 10.78, Inf, 15.22, -1.5, 25, "all", 100, 391.796327123272, 0.178014784774495, 5.06829449397081, 38.3171263312612, 440.831861599985, 384.215468549405, 400.701290482669, 0.15621521873502, 0.200695297473138, 0.0114167713599452, 4.20183844175974, 88
555.67, 33.8, -Inf, 43.63, 0.19, 1.31, NA, 9.84, Inf, 13.44, -1.12, 25, "all", 200, 399.022160229171, 0.207714546391973, 5.52456114993595, 38.6389365451411, 457.960949064354, 393.289477665195, 405.872053257128, 0.193009661496471, 0.225077829124511, 0.00801488461595477, 3.24402395577364, 88
