adaptationTemperature,tt,treatment,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,Median,Skew,Kurt,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
25,normoxia25,normoxia,Tetrahymena6T2_25degrees_norm_frame_82.0.png:0465-1012,1480.992,74.698,10.674,77,29,105,920.428,422.28,920.496,422.153,152.879,893.636,401.818,52.727,41.818,57.659,32.703,148.913,0.796,58.501,75,-0.508,1.054,985,447,147.051,33.744,1.763,0.567,0.963
25,normoxia25,normoxia,Tetrahymena6T2_25degrees_norm_frame_82.0.png:0214-0534,1224.793,60.677,6.494,61,32,81,484.78,195.078,484.894,194.952,155.45,463.636,173.636,43.636,41.818,50.984,30.587,38.581,0.637,51.826,61,-0.292,0.642,512,232,37.875,33.406,1.667,0.6,0.933
25,normoxia25,normoxia,Tetrahymena6T2_25degrees_norm_frame_82.0.png:0144-0950,1074.38,68.949,9.092,72,20,92,862.851,128.925,862.917,129.001,136.165,846.364,107.273,34.545,48.182,49.761,27.49,59.686,0.728,52.892,70,-1.176,3.291,937,171,65.638,29.272,1.81,0.552,0.933
25,normoxia25,normoxia,Tetrahymena6T2_25degrees_norm_frame_82.0.png:0524-1251,1414.876,69.854,10.074,72,36,101,1136.886,476.769,1137.428,476.54,151.372,1112.727,454.545,49.091,43.636,55.263,32.598,35.677,0.776,57.092,70,7.72E-05,-0.305,1226,540,37.235,34.964,1.695,0.59,0.954
25,normoxia25,normoxia,Tetrahymena6T2_25degrees_norm_frame_82.0.png:0634-1152,871.074,73.016,10.064,72,42,103,1047.672,577.168,1047.731,577.172,117.23,1030.909,557.273,33.636,39.091,44.299,25.036,125.839,0.796,45.654,73,0.094,-0.048,1136,614,125.272,26.356,1.769,0.565,0.957
25,normoxia25,normoxia,Tetrahymena6T2_25degrees_norm_frame_82.0.png:0681-1073,1195.868,82.788,6.287,80,56,99,975.631,620.733,975.683,620.693,161.658,951.818,597.273,47.273,43.636,54.02,28.187,143.789,0.575,59.952,83,-0.158,-0.141,1048,658,139.304,31.125,1.917,0.522,0.911
25,normoxia25,normoxia,Tetrahymena6T2_25degrees_norm_frame_82.0.png:0875-1225,709.091,76.45,7.308,81,55,96,1113.586,795.405,1113.551,795.339,107.698,1096.364,780.909,35.455,29.091,39.317,22.963,30.232,0.768,40.747,77,-0.339,-0.511,1208,889,38.66,24.579,1.712,0.584,0.938
25,normoxia25,normoxia,Tetrahymena6T2_25degrees_norm_frame_82.0.png:1028-1073,900,66.348,9.017,64,46,91,976.047,934.068,975.965,934.058,135.229,952.727,915.455,46.364,39.091,57.144,20.053,35.202,0.618,56.933,65,0.378,-0.537,1049,1048,38.517,21.504,2.85,0.351,0.924
25,normoxia25,normoxia,Tetrahymena6T2_25degrees_norm_frame_82.0.png:1294-1617,771.901,57.503,5.341,57,43,73,1469.718,1177.108,1469.621,1177.044,110.802,1451.818,1160.909,36.364,31.818,43.596,22.544,142.538,0.79,44.583,57,-0.023,-0.582,1598,1279,140.793,23.271,1.934,0.517,0.954
25,normoxia25,normoxia,Tetrahymena6T2_25degrees_norm_frame_82.0.png:0720-1831,754.545,59.493,5.935,59,45,75,1663.285,653.219,1663.464,653.156,112.4,1643.636,641.818,41.818,25.455,41.999,22.875,10.731,0.751,42.843,59,0.093,-0.676,1808,723,17.281,25.055,1.836,0.545,0.93
25,normoxia25,normoxia,Tetrahymena6T2_25degrees_norm_frame_82.0.png:0267-1794,919.008,53.425,6.351,51,33,77,1630.034,243.361,1630.203,243.414,127.827,1608.182,226.364,46.364,32.727,50.286,23.269,153.224,0.707,51.658,53,0.012,-0.416,1769,254,151.631,24.709,2.161,0.463,0.938
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_502.0.png:0085-0116,947.107,34.022,6.115,36,17,55,105.306,77.036,105.215,77.041,127.295,88.182,55.455,34.545,44.545,50.716,23.777,60.236,0.734,50.518,34,-0.094,-0.522,102,110,59.744,24.763,2.133,0.469,0.944
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_502.0.png:0817-0155,669.421,42.789,6.912,48,20,61,141.608,743.239,141.548,743.261,112.749,120.909,727.273,40,31.818,47.25,18.039,35.174,0.662,46.399,42,-0.04,-0.768,134,832,34.624,18.741,2.619,0.382,0.926
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_502.0.png:1065-0144,560.331,42.909,4.615,43,30,58,130.098,969.2,130.126,969.184,96.439,120.909,950,20,37.273,37.412,19.069,101.604,0.757,38.836,43,0.011,-0.07,136,1045,106.314,20,1.962,0.51,0.95
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_502.0.png:1274-0133,723.967,34.217,4.878,35,23,54,120.553,1157.273,120.478,1157.121,113.997,110,1137.273,21.818,42.727,42.671,21.602,85.39,0.7,43.504,34,0.332,0.06,128,1298,79.16,21.818,1.975,0.506,0.936
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_502.0.png:1310-0027,860.331,23.081,5.731,20,7,43,25.777,1190.719,26.428,1190.917,124.815,0.909,1177.273,47.273,28.182,49.068,22.324,162.778,0.694,49.735,23,0.187,-0.398,1,1302,161.896,23.573,2.198,0.455,0.934
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_502.0.png:1397-0275,674.38,39.127,4.175,38,26,51,250.741,1269.646,250.626,1269.658,108.01,230,1258.182,40,24.545,41.311,20.785,162.24,0.726,41.111,39,-0.181,-0.016,254,1389,161.966,22.044,1.988,0.503,0.924
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_502.0.png:1085-0673,1186.777,57.776,6.628,59,38,77,611.312,986.848,611.22,986.652,138.425,593.636,961.818,36.364,49.091,52.506,28.779,117.002,0.778,53.335,57,0.144,-0.354,658,1059,119.624,29.679,1.824,0.548,0.952
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_502.0.png:1416-0749,945.455,50.044,5.505,51,34,66,680.479,1288.027,680.339,1287.937,123.217,659.091,1271.818,43.636,31.818,48.17,24.99,152.98,0.783,48.036,50,0.184,-0.186,726,1403,150.524,25.545,1.928,0.519,0.959
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_502.0.png:0378-0575,801.653,64.509,6.155,64,49,82,522.722,344.53,522.716,344.443,114.659,508.182,323.636,30,40.909,44.624,22.873,120.2,0.766,46.006,64,0.157,-0.345,561,357,119.604,23.643,1.951,0.513,0.952
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_502.0.png:0323-0411,673.554,57.146,5.993,56,38,77,373.265,293.545,373.367,293.539,101.27,357.273,279.091,32.727,29.091,38.256,22.417,140.442,0.825,39.938,57,-0.102,0.033,394,309,138.691,23.142,1.707,0.586,0.959
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_502.0.png:0272-0740,733.058,68.079,6.392,67,50,87,672.817,246.802,672.702,246.804,109.516,653.636,232.727,38.182,29.091,42.394,22.016,30.352,0.768,42.882,68,-0.072,-0.105,720,284,32.005,22.869,1.926,0.519,0.943
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_502.0.png:0258-0834,873.554,68.334,6.019,64,51,88,758.646,233.935,758.647,233.978,117.634,745.455,212.727,26.364,43.636,44.946,24.746,100.174,0.793,45.208,68,0.355,-0.065,827,234,105.154,26.102,1.816,0.551,0.955
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_502.0.png:0305-0962,830.579,67.713,6.563,67,47,88,875.185,278.459,875.086,278.428,117.763,853.636,262.727,42.727,30,46.039,22.97,26.55,0.753,47.176,67,0.016,-0.171,939,317,25.084,24.709,2.004,0.499,0.945
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_502.0.png:0454-0974,852.066,71.242,7.708,69,45,90,885.805,413.251,885.882,413.298,112.4,870,394.545,31.818,36.364,41.076,26.412,124.404,0.848,42.182,72,-0.264,-0.241,961,435,127.117,27.284,1.555,0.643,0.961
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_502.0.png:0313-1065,760.331,66.496,6.291,65,48,86,968.037,284.557,968.031,284.432,112.841,953.636,264.545,29.091,40.909,44.985,21.52,63.21,0.75,45.536,66,0.069,-0.056,1054,336,63.947,22.995,2.09,0.478,0.946
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_502.0.png:0265-1173,753.719,58.854,6.329,58,40,86,1066.012,240.409,1065.991,240.393,109.608,1054.545,220,23.636,41.818,41.863,22.924,81.962,0.788,42.172,59,0.124,-0.083,1170,288,82.569,23.58,1.826,0.548,0.955
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_502.0.png:0453-1227,883.471,68.151,8.295,67,42,91,1116.493,411.7,1116.522,411.689,119.36,1093.636,398.182,44.545,27.273,45.066,24.961,10.647,0.779,45.862,68,-0.028,-0.339,1203,458,13.761,27.069,1.805,0.554,0.943
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_502.0.png:0876-1571,666.942,70.259,5.805,72,53,90,1428.182,796.069,1428.231,796.031,102.114,1417.273,777.273,21.818,39.091,38.547,22.03,87.511,0.804,39.26,71,-0.15,-0.002,1569,855,95.315,21.818,1.75,0.571,0.957
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_502.0.png:0871-1526,740.496,71.43,5.66,71,57,90,1388.572,792.441,1388.534,792.423,110.27,1368.182,777.273,38.182,30,42.752,22.053,33.093,0.765,43.655,71,0.133,0.041,1505,883,31.373,23.698,1.939,0.516,0.944
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_502.0.png:0124-1626,831.405,53.895,6.639,59,34,71,1478.061,113.297,1478.267,113.176,121.179,1457.273,98.182,42.727,30,47.326,22.368,152.863,0.711,48.182,54,-0.268,-0.266,1603,111,148.109,23.58,2.116,0.473,0.934
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_502.0.png:0111-1655,774.38,50.424,7.699,51,30,71,1504.552,101.285,1504.584,101.124,117.101,1492.727,78.182,24.545,45.455,48.114,20.493,108.145,0.71,48.31,51,-0.028,-0.501,1645,86,109.799,21.848,2.348,0.426,0.947
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_502.0.png:0427-1815,836.364,52.753,5.799,51,35,75,1650.148,388.914,1650.174,388.933,124.686,1639.091,363.636,21.818,50,51.437,20.703,85.505,0.676,50.82,53,-0.053,0.023,1811,455,79.695,21.245,2.485,0.402,0.936
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_502.0.png:0935-1856,701.653,52.595,7.851,49,32,72,1687.333,849.419,1687.367,849.418,107.569,1676.364,830,22.727,40.909,42.096,21.222,77.457,0.762,42.114,52,0.129,-0.6,1852,958,76.264,21.929,1.984,0.504,0.951
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_502.0.png:1154-1806,650.413,49.691,9.493,51,22,70,1642.9,1048.097,1642.718,1048.136,112.932,1629.091,1028.182,26.364,41.818,47.253,17.525,113.483,0.641,46.462,51,-0.374,-0.625,1794,1132,120.579,18.025,2.696,0.371,0.941
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_502.0.png:1287-1604,492.562,60.037,4.909,64,47,73,1457.732,1169.063,1457.745,1169.043,89.608,1444.545,1156.364,28.182,27.273,32.674,19.194,43.358,0.771,34.124,60,-0.046,-0.291,1591,1300,41.76,20.474,1.702,0.587,0.919
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_502.0.png:1370-1288,797.521,61.869,5.102,62,47,77,1171.311,1245.029,1171.25,1244.977,113.685,1149.091,1232.727,43.636,25.455,44.163,22.993,167.785,0.775,44.573,62,0.146,-0.314,1264,1364,168.232,23.764,1.921,0.521,0.948
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_702.0.png:0154-0166,918.182,42.734,5.364,46,26,60,150.513,139.338,150.445,139.066,123.309,137.273,117.273,27.273,45.455,44.396,26.333,88.141,0.759,45.6,43,-0.311,-0.248,160,129,94.574,27.273,1.686,0.593,0.932
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_702.0.png:0331-0429,653.719,57.362,5.538,56,41,75,390.371,301.48,390.433,301.486,101.27,372.727,288.182,35.455,26.364,37.876,21.976,150.69,0.801,39.605,57,0.008,-0.041,412,320,148.134,23.58,1.724,0.58,0.95
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_702.0.png:0568-0038,943.802,41.203,4.605,41,27,56,34.391,516.764,34.311,516.655,124.1,15.455,496.364,39.091,40,50.02,24.024,134.422,0.77,49.125,41,0.047,-0.056,21,547,128.991,24.427,2.082,0.48,0.949
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_702.0.png:0819-0251,805.785,52.429,5.575,51,36,73,229.112,744.171,229.023,744.309,120.646,216.364,721.818,24.545,45.455,45.155,22.721,96.769,0.696,45.898,53,-0.236,-0.084,246,794,97.97,24.545,1.987,0.503,0.907
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_702.0.png:1122-0363,573.554,47.29,8.794,53,24,69,329.662,1019.899,329.505,1019.908,100.114,314.545,1004.545,31.818,31.818,39.298,18.583,44.192,0.719,40.041,48,-0.196,-0.87,351,1139,50.528,19.928,2.115,0.473,0.933
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_702.0.png:1320-0119,747.107,32.108,4.518,33,21,46,108.275,1198.949,108.182,1199.039,110.673,96.364,1180,24.545,40.909,40.745,23.346,94.864,0.766,41.719,32,0.17,-0.373,112,1298,101.31,24.205,1.745,0.573,0.933
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_702.0.png:1251-0542,740.496,52.946,5.661,51,36,70,492.91,1136.543,492.797,1136.664,117.542,480.909,1115.455,24.545,43.636,45.71,20.626,77.146,0.674,45.997,53,0.036,-0.185,534,1275,71.565,21.2,2.216,0.451,0.927
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_702.0.png:1296-0449,600.826,45.939,6.591,51,25,60,408.508,1178.408,408.61,1178.334,104.503,393.636,1160,29.091,37.273,39.786,19.228,56.758,0.691,41.946,47,-0.362,-0.395,437,1316,60.101,21.108,2.069,0.483,0.904
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_702.0.png:1403-0711,960.331,49.819,5.519,48,34,66,646.386,1276.082,646.323,1276.08,122.685,626.364,1258.182,40,35.455,46.61,26.233,144.976,0.802,47.141,49,0.14,-0.277,690,1388,140.477,27.239,1.777,0.563,0.956
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_702.0.png:1014-0661,1100.826,59.481,7.099,59,38,81,601.072,922.326,601.545,922.321,132.841,576.364,907.273,50,30,50.89,27.542,14.766,0.784,52.073,59,0.027,-0.279,634,1023,16.22,28.867,1.848,0.541,0.961
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_702.0.png:0941-0745,827.273,68.353,6.635,72,50,86,676.328,855.719,676.391,855.627,119.452,664.545,832.727,25.455,45.455,44.45,23.697,85.053,0.729,46.745,69,-0.328,-0.326,736,966,76.504,25.455,1.876,0.533,0.921
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_702.0.png:0954-0920,979.339,70.434,7.327,77,52,89,835.171,866.797,835.06,866.631,132.529,821.818,843.636,29.091,48.182,47.805,26.084,79.467,0.701,49.032,71,-0.185,-0.625,910,981,79.315,28.341,1.833,0.546,0.92
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_702.0.png:0968-1086,826.446,74.748,7.183,72,53,93,988.178,880.314,988.074,880.348,120.243,969.091,860.909,37.273,39.091,49.688,21.178,47.24,0.718,50.206,74,-0.007,-0.235,1068,989,47.936,21.213,2.346,0.426,0.955
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_702.0.png:1074-1384,867.769,68.553,6.263,69,42,87,1258.118,976.323,1258.036,976.176,117.763,1240,958.182,36.364,36.364,45.478,24.295,134.914,0.786,46.966,68,0.086,0.041,1367,1054,132.647,25.07,1.872,0.534,0.958
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_702.0.png:1371-1268,824.793,61.905,5.071,64,47,81,1152.189,1246.218,1152.098,1246.163,114.75,1130.909,1233.636,43.636,25.455,43.836,23.957,168.915,0.787,45.208,62,-0.002,-0.211,1244,1364,164.846,24.807,1.83,0.547,0.949
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_702.0.png:1376-1586,1071.074,48.757,7.711,44,27,74,1441.563,1251.651,1441.545,1251.573,137.048,1421.818,1228.182,40.909,45.455,55.18,24.714,129.895,0.717,56.547,47,0.344,-0.527,1570,1351,126.501,25.713,2.233,0.448,0.951
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_702.0.png:1022-1766,628.926,59.922,6.062,62,44,74,1605.575,929.561,1605.532,929.559,105.751,1595.455,909.091,20,40,40.268,19.886,89.898,0.707,41.02,61,-0.283,-0.42,1761,1000,102.804,20,2.025,0.494,0.937
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_702.0.png:0985-1831,704.959,52.928,8.094,51,33,73,1666.325,895.145,1666.439,895.198,106.945,1646.364,881.818,37.273,28.182,41.103,21.837,146.759,0.775,42.611,52,-0.068,-0.59,1812,972,146.31,23.91,1.882,0.531,0.944
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_702.0.png:0670-1733,724.793,62.041,5.936,62,42,77,1576.328,608.875,1576.144,608.865,111.958,1554.545,597.273,41.818,23.636,40.737,22.654,8.094,0.727,42.064,62,-0.259,-0.233,1710,668,6.203,22.875,1.798,0.556,0.925
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_702.0.png:0463-1230,919.835,71.914,6.999,74,51,92,1118.402,420.081,1118.399,420.16,120.958,1105.455,398.182,26.364,45.455,45.93,25.499,82.384,0.79,46.745,72,0.004,-0.219,1224,488,76.504,26.364,1.801,0.555,0.955
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_702.0.png:0325-1081,776.033,64.986,6.482,64,44,84,983.043,294.931,983.098,294.876,113.373,966.364,277.273,33.636,36.364,44.05,22.431,130.328,0.759,45.291,65,-0.16,0.044,1066,305,128.48,24,1.964,0.509,0.941
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_702.0.png:0267-1168,775.207,58.255,6.347,56,36,78,1062.161,242.274,1062.253,242.309,110.581,1048.182,222.727,27.273,40,41.565,23.746,115.09,0.797,42.737,58,0.158,0.197,1157,247,119.291,25.207,1.75,0.571,0.954
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_702.0.png:0097-1512,752.066,56.923,6.793,59,37,77,1375.173,88.769,1375.29,88.602,110.673,1363.636,67.273,22.727,42.727,44.28,21.625,78.004,0.772,44.851,57,-0.102,-0.145,1505,121,72.3,22.287,2.048,0.488,0.958
25,normoxia25,normoxia,Tetrahymena6T3_25degrees_norm_frame_702.0.png:0105-1697,943.802,54.919,6.463,54,32,73,1542.396,96.075,1542.556,95.981,123.438,1520.909,79.091,43.636,32.727,47.238,25.439,152.021,0.778,48.036,55,-0.178,-0.082,1674,93,150.524,26.386,1.857,0.539,0.953
15,hyperoxia15,hyperoxia,Tetrahymena7T1_15degrees_hyperoxia_known_frame_1122.0.png:0168-0494,857.025,63.012,12.8,59,25,92,449.93,153.08,449.739,153.179,110.49,432.727,135.455,33.636,34.545,35.707,30.56,41.148,0.882,36.568,62,-0.15,-0.512,484,185,55.125,30.856,1.168,0.856,0.951
15,hyperoxia15,hyperoxia,Tetrahymena7T1_15degrees_hyperoxia_known_frame_1122.0.png:0954-0770,1586.777,84.652,10.113,92,49,107,700.622,863.429,700.773,864.024,195.047,681.818,830,36.364,75.455,68.953,29.3,105.138,0.524,75.722,86,-0.761,0.532,765,913,94.821,31.335,2.353,0.425,0.866
15,hyperoxia15,hyperoxia,Tetrahymena7T1_15degrees_hyperoxia_known_frame_1262.0.png:1236-0954,818.182,255,0,255,255,255,866.626,1124.611,866.626,1124.611,128.801,843.636,1110.909,47.273,25.455,47.646,21.864,166.648,0.62,48.592,255,NaN,NaN,928,1231,162.582,23.476,2.179,0.459,0.91
15,hyperoxia15,hyperoxia,Tetrahymena7T1_15degrees_hyperoxia_known_frame_242.0.png:0800-1819,930.579,66.01,10.997,59,34,94,1653.418,727.582,1653.568,727.52,119.452,1632.727,713.636,42.727,28.182,42.845,27.655,7.088,0.82,43.074,65,0.062,-0.659,1796,799,172.725,28.182,1.549,0.645,0.959
15,hyperoxia15,hyperoxia,Tetrahymena7T1_15degrees_hyperoxia_known_frame_482.0.png:0733-1333,973.554,85.511,11.323,85,49,116,1212.328,667.018,1212.44,666.957,122.152,1190,650.909,43.636,31.818,44.159,28.07,162.072,0.82,45.997,85,0.07,-0.283,1309,726,161.565,29.679,1.573,0.636,0.954
15,hyperoxia15,hyperoxia,Tetrahymena7T2_15degrees_hyperoxia_known_frame_1042.0.png:0568-0568,1955.372,75.451,8.175,72,47,101,515.621,514.637,515.642,514.638,183.696,495.455,482.727,42.727,68.182,71.023,35.054,67.192,0.728,72.591,75,-0.028,-0.342,554,605,67.932,36.872,2.026,0.494,0.952
15,hyperoxia15,hyperoxia,Tetrahymena7T2_15degrees_hyperoxia_known_frame_1042.0.png:0346-0344,1289.256,64.526,7.579,64,41,88,312.62,314.746,312.725,314.675,143.126,285.455,298.182,54.545,32.727,54.575,30.079,12.189,0.791,55.811,64,-0.039,-0.144,314,353,12.225,31.086,1.814,0.551,0.957
15,hyperoxia15,hyperoxia,Tetrahymena7T2_15degrees_hyperoxia_known_frame_1082.0.png:0439-0193,1272.727,56.491,7.122,53,35,77,176.054,399.763,176.08,399.782,142.373,157.273,374.545,37.273,49.091,53.298,30.404,60.733,0.789,55.223,56,0.022,-0.185,177,465,57.095,31.649,1.753,0.57,0.96
15,hyperoxia15,hyperoxia,Tetrahymena7T2_15degrees_hyperoxia_known_frame_1082.0.png:0854-0250,1762.81,55.371,8.137,54,33,79,228.28,777.164,228.418,777.364,169.022,206.364,747.273,42.727,59.091,64.049,35.043,115.276,0.775,65.964,55,0.173,-0.544,232,824,119.745,36.885,1.828,0.547,0.96
15,hyperoxia15,hyperoxia,Tetrahymena7T2_15degrees_hyperoxia_known_frame_1082.0.png:0044-1339,1809.091,70.586,11.53,72,28,99,1217.185,38.849,1217.606,38.926,173.008,1192.727,10.909,49.091,58.182,67.056,34.351,127.597,0.76,69.342,72,-0.583,0.411,1317,12,124.315,35.998,1.952,0.512,0.966
15,hyperoxia15,hyperoxia,Tetrahymena7T2_15degrees_hyperoxia_known_frame_662.0.png:0239-0566,1273.554,71.816,8.461,76,46,98,515.284,217.166,515.545,217.193,144.191,488.182,200.909,53.636,32.727,54.889,29.542,165.069,0.77,56.349,72,0.08,-0.481,537,231,162.15,30.76,1.858,0.538,0.955
15,hyperoxia15,hyperoxia,Tetrahymena7T2_15degrees_hyperoxia_known_frame_782.0.png:0454-0449,1271.074,69.694,7.95,64,48,93,408.558,412.964,408.615,412.98,143.438,392.727,386.364,31.818,53.636,54.119,29.904,80.853,0.776,55.126,69,0.186,-0.354,443,484,76.651,31.009,1.81,0.553,0.955
15,hyperoxia15,hyperoxia,Tetrahymena7T2_15degrees_hyperoxia_known_frame_822.0.png:0445-0729,1249.587,81.963,8.804,82,56,110,662.735,403.977,662.888,403.96,142.282,640.909,382.727,44.545,43.636,53.331,29.833,43.633,0.776,54.735,82,0.17,-0.407,708,466,41.634,30.985,1.788,0.559,0.949
15,hyperoxia15,hyperoxia,Tetrahymena7T2_15degrees_hyperoxia_known_frame_822.0.png:0317-1829,1465.289,64.475,11.037,69,25,91,1660.14,287.316,1660.737,287.576,165.956,1638.182,260.909,49.091,54.545,64.274,29.027,127.833,0.669,66.965,66,-0.52,0.063,1805,287,131.698,31.498,2.214,0.452,0.925
15,hyperoxia15,hyperoxia,Tetrahymena7T3_15degrees_hyperoxia_known_frame_1002.0.png:0398-1074,804.132,77.712,20.34,85,20,114,976.899,362.374,977.582,361.467,116.165,960,341.818,32.727,40,46.167,22.177,55.225,0.749,46.185,83,-0.973,0.162,1059,419,53.807,23.197,2.082,0.48,0.949
15,hyperoxia15,hyperoxia,Tetrahymena7T3_15degrees_hyperoxia_known_frame_1042.0.png:0630-0883,765.289,76.712,23.057,92,21,114,802.812,572.813,803.592,571.641,115.192,787.273,552.727,30.909,40,46.913,20.77,57.81,0.725,47.15,82,-0.683,-0.518,869,652,56.004,21.671,2.259,0.443,0.95
15,hyperoxia15,hyperoxia,Tetrahymena7T3_15degrees_hyperoxia_known_frame_1118.0.png:1057-0519,852.893,56.507,15.932,62,11,86,472.725,961.396,473.518,960.433,117.451,454.545,941.818,35.455,38.182,45.7,23.762,49.24,0.777,46.444,60,-0.834,0.189,503,1077,49.764,24.427,1.923,0.52,0.956
15,hyperoxia15,hyperoxia,Tetrahymena7T3_15degrees_hyperoxia_known_frame_2.0.png:0221-1300,1144.628,80.768,8.292,82,47,106,1182.51,201.927,1182.493,201.991,137.451,1165.455,176.364,33.636,49.091,52.866,27.567,67.438,0.761,53.721,81,-0.058,-0.275,1288,248,66.038,29.663,1.918,0.521,0.948
