"intercept","slope","r2","p.val","code","temperature","concentration","treatment","replicate","density","rate.per.cell","rate.per.cell.nW"
-3.59409462371778,-0.764902734421254,0.996805523530197,0,"100_25_C_8000",25,100,"25","C",8000,-9.56128418026568e-08,0.762634054158259
7.59694665597278,-0.755917449375044,0.998469140549024,0,"100_25_D_8000",25,100,"25","D",8000,-9.44896811718806e-08,0.753675419217905
14.4066335966742,-0.0325122567017571,0.734761278070916,3.70491185606616e-142,"100_control_A_8000",25,100,"control","A",8000,-4.06403208771964e-09,0.032415826251498
-13.6668738095764,0.0453498320817368,0.888437497806494,4.05130289649324e-233,"100_control_B_8000",25,100,"control","B",8000,5.6687290102171e-09,-0.0452153257394999
-8.57809729399402,0.0409517985244513,0.845778541167134,2.05966294901265e-199,"100_control_C_8000",25,100,"control","C",8000,5.11897481555641e-09,-0.0408303366275777
7.78985884255344,-0.0534686261406316,0.896708814565572,9.98488214708019e-242,"100_control_D_8000",25,100,"control","D",8000,-6.68357826757895e-09,0.0533100396807381
7.44777696009861,-0.560053525417183,0.998340753178789,0,"200_15_A_10000",25,200,"15","A",10000,-5.60053525417183e-08,0.44671393777427
1.17822386861183,-0.974936759385789,0.998892377932134,0,"200_15_B_8000",25,200,"15","B",8000,-1.21867094923224e-07,0.972045124039028
-9.90461397084928,-0.658558436604642,0.997822123572467,0,"200_15_C_8000",25,200,"15","C",8000,-8.23198045755803e-08,0.656605170574962
15.3200621696173,-1.62741411505811,0.997516960900699,0,"200_15_D_8000",25,200,"15","D",8000,-2.03426764382264e-07,1.62258724999879
-31.7972408669608,-1.54494303466704,0.995693653561707,0,"200_20_A_8000",25,200,"20","A",8000,-1.9311787933338e-07,1.5403607765413
-18.6707132174499,-1.24891586210859,0.995428259548284,0,"200_20_B_8000",25,200,"20","B",8000,-1.56114482763574e-07,1.24521161235369
2.11162173670726,-0.147494065057932,0.97247946481926,0,"200_20_C_8000",25,200,"20","C",8000,-1.84367581322414e-08,0.147056601758027
-35.0634217467344,-1.45092588073164,0.998787739628685,0,"200_20_D_8000",25,200,"20","D",8000,-1.81365735091455e-07,1.44662247487289
-53.8148838265697,-0.911386968452495,0.99767823126858,0,"200_25_A_8000",25,200,"25","A",8000,-1.13923371056562e-07,0.908683820020369
-70.2905022294224,-3.97488351496384,0.986067342452952,7.87166924150849e-92,"200_25_B_8000",25,200,"25","B",8000,-4.9686043937048e-07,3.96309412087189
0.804844047454943,-0.776672981999582,0.994248963554608,0,"200_25_C_8000",25,200,"25","C",8000,-9.70841227499478e-08,0.774369391509221
-47.369919505921,-1.63416555380759,0.997410749492474,0,"200_25_D_8000",25,200,"25","D",8000,-2.04270694225949e-07,1.62931866416849
7.76836487741457,-0.0385647557445635,0.806338834970683,2.27124254123283e-175,"200_control_A_8000",25,200,"control","A",8000,-4.82059446807044e-09,0.0384503737502683
-0.160054692375327,0.0250704743953795,0.705155652780488,5.55823023760677e-131,"200_control_B_8000",25,200,"control","B",8000,3.13380929942244e-09,-0.0249961160647249
3.92482792486413,0.031046043985499,0.822164003227984,2.26729310743074e-184,"200_control_C_8000",25,200,"control","C",8000,3.88075549818738e-09,-0.0309539622814281
-11.5331381099034,-0.0175517626363151,0.488802386915169,7.94307500037455e-73,"200_control_D_8000",25,200,"control","D",8000,-2.19397032953938e-09,0.0174997045958847
-81.5338794923994,-2.41617216288022,0.999414212110475,4.0848848591852e-317,"50_15_A_8000",25,50,"15","A",8000,-3.02021520360027e-07,2.40900586336101
-29.0782653699987,-1.07327376157131,0.996995642557063,0,"50_15_B_8000",25,50,"15","B",8000,-1.34159220196414e-07,1.07009046140765
-33.8365128385384,-1.450949843038,0.992096470533303,0,"50_15_C_8000",25,50,"15","C",8000,-1.81368730379749e-07,1.44664636610771
-3.48697058064829,-1.82819208855259,0.99503135110926,0,"50_15_D_8000",25,50,"15","D",8000,-2.28524011069074e-07,1.82276972160106
-10.0720514243668,-0.541293942541687,0.991624390512077,0,"50_20_A_8000",25,50,"20","A",8000,-6.76617428177108e-08,0.539688479744051
-8.97334601859537,-0.707087507522329,0.992457041683914,0,"50_20_B_8000",25,50,"20","B",8000,-8.83859384402911e-08,0.704990305616337
-46.9297307301819,-1.38287143545102,0.996559983369105,0,"50_20_C_8000",25,50,"20","C",8000,-1.72858929431377e-07,1.37876987718656
-31.2562194125906,-1.0893451548961,0.994794512651756,0,"50_20_D_10000",25,50,"20","D",10000,-1.0893451548961e-07,0.868891349941015
-20.256752889357,-0.186987204171106,0.975694065162593,0,"50_25_A_8000",25,50,"25","A",8000,-2.33734005213882e-08,0.186432605317623
-6.7162737487351,-0.356852116942947,0.991879451443402,0,"50_25_B_8000",25,50,"25","B",8000,-4.46065146178684e-08,0.355793703476653
-0.0532443886256623,-0.182287762930104,0.983988074151984,0,"50_25_C_8000",25,50,"25","C",8000,-2.2785970366263e-08,0.181747102488802
-19.201962135113,-0.72099077998457,0.994825716761021,0,"50_25_D_8000",25,50,"25","D",8000,-9.01238474980713e-08,0.718852341358658
-6.39462489952999,-0.0224127705398498,0.725906996170301,1.08849037275651e-138,"50_control_A_8000",25,50,"control","A",8000,-2.80159631748123e-09,0.0223462948850056
3.41982330508777,0.00781543878351509,0.260947421197627,8.62469496455653e-34,"50_control_B_8000",25,50,"control","B",8000,9.76929847939387e-10,-0.00779225840917871
-4.24682379952739,0.0330079682026873,0.842273976369131,4.85311422425899e-197,"50_control_C_8000",25,50,"control","C",8000,4.12599602533591e-09,-0.0329100674858861
7.22162539396963,-0.0184106364463527,0.580687899576205,8.96136015650758e-94,"50_control_D_8000",25,50,"control","D",8000,-2.30132955579409e-09,0.0183560310100594
-0.0912292085404912,-3.7380263005576,0.996537805475475,1.36368686579498e-160,"100_15_A_8000",27.5,100,"15","A",8000,-4.672532875697e-07,3.72693941838421
6.06308273717658,-0.998120898806491,0.994296256854335,0,"100_15_B_8000",27.5,100,"15","B",8000,-1.24765112350811e-07,0.995160499946211
-56.0792745351096,-5.37900131884827,0.998139681405445,4.00547726455866e-52,"100_15_C_8000",27.5,100,"15","C",8000,-6.72375164856033e-07,5.36304735035327
-6.15239867801837,-2.4317274580289,0.999071499995581,0,"100_15_D_8000",27.5,100,"15","D",8000,-3.03965932253613e-07,2.42451502193637
-27.1723064060523,-1.5959728432559,0.998945917214528,0,"100_20_A_8000",27.5,100,"20","A",8000,-1.99496605406988e-07,1.59123923213538
-32.2148469083515,-1.61719913151472,0.998370549730668,0,"100_20_B_8000",27.5,100,"20","B",8000,-2.0214989143934e-07,1.61240256381284
-43.7433234808258,-2.19896221082101,0.998116316478434,5.1329028502593e-314,"100_20_C_8000",27.5,100,"20","C",8000,-2.74870276352626e-07,2.192440149986
-32.7895502813601,-2.00916048953961,0.998116528127986,0,"100_20_D_8000",27.5,100,"20","D",8000,-2.51145061192451e-07,2.00320137533765
16.638964340704,-1.60118390949107,0.997446120285025,0,"100_25_A_8000",27.5,100,"25","A",8000,-2.00147988686384e-07,1.59643484249285
-4.14742144505023,-1.46982182387853,0.998390838009541,0,"100_25_B_8000",27.5,100,"25","B",8000,-1.83727727984816e-07,1.46546237317729
2.01997628990553,-2.19884175000015,0.997739568204733,0,"100_25_C_8000",27.5,100,"25","C",8000,-2.74855218750018e-07,2.19232004644858
-15.209671116161,-1.3102659332216,0.998921844586347,0,"100_25_D_8000",27.5,100,"25","D",8000,-1.637832416527e-07,1.30637972085994
13.5632700074741,-0.06154099407102,0.701499875732944,1.74785536256236e-95,"100_control_A_8000",27.5,100,"control","A",8000,-7.6926242588775e-09,0.0613584651920774
7.6341266964291,0.00841030695907306,0.0577731624519487,4.23440077911942e-06,"100_control_B_8000",27.5,100,"control","B",8000,1.05128836988413e-09,-0.00838536222225208
-9.01185441238492,0.0645485644263287,0.801929594814268,3.21684298039238e-127,"100_control_C_8000",27.5,100,"control","C",8000,8.06857055329108e-09,-0.0643571151772558
-12.1855422915183,-0.0114178773143818,0.176126038295113,1.04885485151907e-16,"100_control_D_8000",27.5,100,"control","D",8000,-1.42723466429772e-09,0.0113840122074306
30.39942453234,-0.866294740239817,0.996759926127577,0,"200_15_A_8000",27.5,200,"15","A",8000,-1.08286842529977e-07,0.863725334104009
-1.18154254626237,-4.18565274784237,0.998296104998625,9.91353501030356e-153,"200_15_B_10000",27.5,200,"15","B",10000,-4.18565274784236e-07,3.33859057444832
45.617020800912,-1.28100039768642,0.999596331484807,0,"200_15_C_5000",27.5,200,"15","C",5000,-2.56200079537284e-07,2.04352157774436
55.2993692106034,-1.14328527820747,0.99687974235189,0,"200_15_D_7000",27.5,200,"15","D",7000,-1.63326468315352e-07,1.3027363723774
-36.5766475626025,-1.36943281671293,0.999195343285687,0,"200_20_A_10000",27.5,200,"20","A",10000,-1.36943281671293e-07,1.09229689361469
-21.4435339542342,-1.38286427794054,0.998620564247104,0,"200_20_B_10000",27.5,200,"20","B",10000,-1.38286427794054e-07,1.10301019272406
-1.79480135748273,-0.0462737129508407,0.616240798806609,7.96760436439966e-76,"200_20_C_4000",27.5,200,"20","C",4000,-1.15684282377102e-08,0.0922729328072188
5.80899475193187,-1.02871669760243,0.997423618827643,0,"200_20_D_6000",27.5,200,"20","D",6000,-1.71452782933739e-07,1.36755406993708
10.036854890076,-1.03707606748211,0.998856200099325,0,"200_25_A_8000",27.5,200,"25","A",8000,-1.29634508435264e-07,1.03400012867363
-13.3041512811691,-1.31579956824085,0.994599908128862,0,"200_25_B_8000",27.5,200,"25","B",8000,-1.64474946030106e-07,1.31189694327143
-18.5355830983988,-1.05724593908495,0.99828578225178,0,"200_25_C_8000",27.5,200,"25","C",8000,-1.32155742385619e-07,1.05411017699757
0.124466068651621,-1.22865092366472,0.996112440963731,0,"200_25_D_8000",27.5,200,"25","D",8000,-1.5358136545809e-07,1.22500677915433
5.16964508107376,-0.0642673251016888,0.872916719080188,1.5240027069465e-161,"200_control_A_8000",27.5,200,"control","A",8000,-8.0334156377111e-09,0.0640767100006407
-5.37151830220753,0.0228420294137717,0.571313294820398,1.85135630749112e-67,"200_control_B_8000",27.5,200,"control","B",8000,2.85525367672147e-09,-0.0227742805890313
6.59492807099689,0.00828664392421975,0.137360735062341,4.23904854204283e-13,"200_control_C_8000",27.5,200,"control","C",8000,1.03583049052747e-09,-0.00826206596852507
-6.39305484986314,0.0331386517636974,0.680442972050616,3.30032566665533e-90,"200_control_D_8000",27.5,200,"control","D",8000,4.14233147046217e-09,-0.0330403634430843
-30.4562792045287,-1.47695210787871,0.993753790777627,0,"50_15_A_8000",27.5,50,"15","A",8000,-1.84619013484839e-07,1.47257150895319
-2.89303126630618,-1.33271075699934,0.997905064788447,0,"50_15_B_8000",27.5,50,"15","B",8000,-1.66588844624917e-07,1.32875797391382
-22.2714931500486,-0.729140698060936,0.994853515007501,0,"50_15_C_8000",27.5,50,"15","C",8000,-9.1142587257617e-08,0.726978087004395
-9.59981455671734,-1.30656951860689,0.995126340759163,0,"50_15_D_8000",27.5,50,"15","D",8000,-1.63321189825861e-07,1.3026942697083
3.49213069020216,-0.716066410998215,0.996090009599362,0,"50_20_A_12000",27.5,50,"20","A",12000,-5.96722009165179e-08,0.475961718609285
-3.27980364977569,-0.729289804600292,0.991751838844593,0,"50_20_B_8000",27.5,50,"20","B",8000,-9.11612255750365e-08,0.727126751297897
18.4201954630451,-0.0931995391729558,0.829531075857815,1.92256341017357e-138,"50_20_C_2000",27.5,50,"20","C",2000,-4.65997695864779e-08,0.37169244771458
16.6118637481101,-0.189468058819887,0.923044235262594,8.94567297399898e-200,"50_20_D_2000",27.5,50,"20","D",2000,-9.47340294099436e-08,0.755624407281716
-16.2169355560664,-0.338987907123503,0.981396457835613,3.04650126809032e-309,"50_25_A_8000",27.5,50,"25","A",8000,-4.23734883904378e-08,0.337982478407305
3.77619364375783,-0.356589414756334,0.97523499919387,3.4533533189257e-287,"50_25_B_4000",27.5,50,"25","B",4000,-8.91473536890835e-08,0.711063560914856
-6.44411441650224,-1.02279038770959,0.995745218371935,0,"50_25_C_8000",27.5,50,"25","C",8000,-1.27848798463698e-07,1.01975681983048
5.03874022221994,-1.02521528836255,0.997971979120734,0,"50_25_D_8000",27.5,50,"25","D",8000,-1.28151911045319e-07,1.02217452829547
-12.9401228505761,-0.0358086688216992,0.727493770930236,1.55434514778755e-102,"50_control_A_8000",27.5,50,"control","A",8000,-4.47608360271241e-09,0.0357024613046593
3.36419684334136,-0.0284858188815633,0.736846166052201,3.08401440506758e-105,"50_control_B_8000",27.5,50,"control","B",8000,-3.56072736019541e-09,0.0284013307340333
2.25684538119436,0.0935049160009918,0.950093263443643,8.11513711616157e-234,"50_control_C_8000",27.5,50,"control","C",8000,1.1688114500124e-08,-0.0932275830174916
7.31908062604038,-0.0292104282977293,0.660933068544714,1.27649404878557e-85,"50_control_D_8000",27.5,50,"control","D",8000,-3.65130353721617e-09,0.0291237909787991
-20.2027046113204,-2.46497016538606,0.980928403484485,5.51800952035405e-186,"100_15_A_8000",30,100,"15","A",8000,-3.08121270673257e-07,2.45765913234692
6.65154349884535,-2.76865308878964,0.99618009484436,1.03914281522653e-260,"100_15_B_8000",30,100,"15","B",8000,-3.46081636098705e-07,2.76044134063532
-7.70687528923129,-2.57691850308961,0.992842550991232,1.57363949667713e-231,"100_15_C_8000",30,100,"15","C",8000,-3.22114812886201e-07,2.56927543439051
-0.459841105692864,-2.00416418323195,0.989942268879232,0,"100_15_D_8000",30,100,"15","D",8000,-2.50520522903994e-07,1.99821988793571
-8.18869885933315,-1.41546768666451,0.998992642922826,0,"100_20_A_8000",30,100,"20","A",8000,-1.76933460833064e-07,1.41126944882441
7.15697530374026,-1.69632863468756,0.999041979943781,0,"100_20_B_8000",30,100,"20","B",8000,-2.12041079335945e-07,1.69129737107731
11.977140015901,-2.19669128709986,0.990909632936153,0,"100_20_C_8000",30,100,"20","C",8000,-2.74586410887483e-07,2.19017596176153
2.56090433164355,-1.39578563434099,0.998986140382455,0,"100_20_D_8000",30,100,"20","D",8000,-1.74473204292624e-07,1.39164577292136
26.8082177395829,-1.16091351819352,0.988244339859855,0,"100_25_A_8000",30,100,"25","A",8000,-1.4511418977419e-07,1.15747028094615
15.004219579819,-1.24297759587872,0.988575924794522,0,"100_25_B_8000",30,100,"25","B",8000,-1.5537219948484e-07,1.2392909588565
-7.65695486221496,-0.857782480789036,0.996329930505914,0,"100_25_C_8000",30,100,"25","C",8000,-1.07222810098629e-07,0.855238321778307
21.7589993917115,-1.31757265737358,0.996331503615268,0,"100_25_D_8000",30,100,"25","D",8000,-1.64696582171698e-07,1.31366477347105
9.99201155983955,-0.0484201519620731,0.599390638558602,6.74518367651514e-75,"100_control_A_8000",30,100,"control","A",8000,-6.05251899525913e-09,0.0482765391363578
-9.19685810897555,0.0832441452078391,0.92540474350836,6.00561979152933e-209,"100_control_B_8000",30,100,"control","B",8000,1.04055181509799e-08,-0.08299724538549
-7.0625848403073,0.0226613562055767,0.451847450772428,7.56506825903441e-50,"100_control_C_8000",30,100,"control","C",8000,2.83266952569709e-09,-0.0225941432525531
6.26743138944331,-0.0574853494513426,0.86817648054037,1.47409760356674e-163,"100_control_D_8000",30,100,"control","D",8000,-7.18566868141783e-09,0.0573148495016852
41.9582301494566,-1.68125692109839,0.997337474176198,0,"200_15_A_8000",30,200,"15","A",8000,-2.10157115137299e-07,1.676270359772
54.5780189707795,-2.13747110877629,0.994342252746694,0,"200_15_B_8000",30,200,"15","B",8000,-2.67183888597036e-07,2.13113142884186
50.9560696155987,-0.645730882765272,0.988737238881785,0,"200_15_C_8000",30,200,"15","C",8000,-8.07163603456589e-08,0.643815662903959
61.8439893455412,-1.6603209974396,0.998782658422976,0,"200_15_D_8000",30,200,"15","D",8000,-2.0754012467995e-07,1.65539653148122
48.2377609793504,-1.66518126640861,0.996061901593976,0,"200_20_A_8000",30,200,"20","A",8000,-2.08147658301077e-07,1.66024238502748
-33.9285107968644,-4.31984301736751,0.998495711504143,9.80606375416952e-81,"200_20_B_10000",30,200,"20","B",10000,-4.31984301736751e-07,3.44562438637891
18.9670695805962,-2.47401006429859,0.996308793985924,2.65477588093202e-262,"200_20_C_8000",30,200,"20","C",8000,-3.09251258037324e-07,2.46667221917038
64.4416682699837,-1.99487538235927,0.995583223907168,0,"200_20_D_8000",30,200,"20","D",8000,-2.49359422794909e-07,1.9889586373884
54.8319499195284,-1.16778912960315,0.992719859996037,0,"200_25_A_8000",30,200,"25","A",8000,-1.45973641200393e-07,1.16432549948333
52.831115322532,-1.15913106222636,0.98940177668079,0,"200_25_B_8000",30,200,"25","B",8000,-1.44891382778295e-07,1.15569311169388
36.1776933260759,-1.29009023543472,0.999494144173581,0,"200_25_C_8000",30,200,"25","C",8000,-1.61261279429339e-07,1.28626386363226
53.5655966588468,-1.78683477367554,0.995948260200394,0,"200_25_D_8000",30,200,"25","D",8000,-2.23354346709442e-07,1.78153507137112
8.59706684568694,-0.149810410485511,0.965670433092177,8.35588474593473e-271,"200_control_A_8000",30,200,"control","A",8000,-1.87263013106889e-08,0.149366076969412
3.09774227628502,0.0402820627737402,0.722600515193086,3.15717169605105e-104,"200_control_B_8000",30,200,"control","B",8000,5.03525784671752e-09,-0.0401625872944994
-15.1195266469062,0.0854334280763044,0.945253611235303,1.31734317050402e-233,"200_control_C_8000",30,200,"control","C",8000,1.06791785095381e-08,-0.0851800349017809
3.4247175249342,0.024094919635467,0.443957295335441,1.0508088540166e-48,"200_control_D_8000",30,200,"control","D",8000,3.01186495443338e-09,-0.0240234547731315
-6.80622160431732,-1.19662800926353,0.979687739371411,1.25136421837875e-312,"50_15_A_8000",30,50,"15","A",8000,-1.49578501157941e-07,1.19307884382772
12.3263014156115,-1.47467485257322,0.977571615155908,9.90017336934264e-305,"50_15_B_8000",30,50,"15","B",8000,-1.84334356571652e-07,1.47030100792368
-13.32551113766,-2.01926284495979,0.998277512377525,0,"50_15_C_8000",30,50,"15","C",8000,-2.52407855619974e-07,2.01327376745228
-32.0826726054821,-2.02178281458811,0.999212315021154,0,"50_15_D_8000",30,50,"15","D",8000,-2.52722851823514e-07,2.01578626292067
25.4094376496959,-1.16331557218526,0.998119502093359,0,"50_20_A_3500",30,50,"20","A",3500,-3.32375877767216e-07,2.65112048117138
18.1901999544827,-1.01541096466794,0.998555227308114,0,"50_20_B_8000",30,50,"20","B",8000,-1.26926370583492e-07,1.01239928395259
24.6385870638767,-1.60143679048709,0.992048410902762,0,"50_20_C_8000",30,50,"20","C",8000,-2.00179598810887e-07,1.59668697345086
13.6218937929077,-2.15277922458004,0.997653242419355,0,"50_20_D_8000",30,50,"20","D",8000,-2.69097403072505e-07,2.14639414119936
15.2143563092863,-0.0206183598469389,0.16884619304999,7.26849929787599e-11,"50_25_A_8000",30,50,"25","A",8000,-2.57729498086736e-09,0.0205572063643651
15.2999474317482,-0.237261736835922,0.961785136356609,4.84961041098259e-165,"50_25_B_8000",30,50,"25","B",8000,-2.96577171044902e-08,0.23655802511507
6.30156752326214,-0.756933177040789,0.992812486300872,0,"50_25_C_8000",30,50,"25","C",8000,-9.46166471300987e-08,0.754688134263608
8.40178422139567,-1.06925708876151,0.971419327221461,2.06474941815654e-285,"50_25_D_8000",30,50,"25","D",8000,-1.33657136095189e-07,1.06608570193783
-3.25398490373049,-0.0551185988561538,0.871425980145832,1.5088245684926e-165,"50_control_A_8000",30,50,"control","A",8000,-6.88982485701923e-09,0.0549551186230187
12.9685150361737,0.0017359385330115,0.00821891591786836,0.0820062328223819,"50_control_B_8000",30,50,"control","B",8000,2.16992316626438e-10,-0.0017307897875431
-8.0094550457047,0.0921752268508665,0.95751584577135,8.09722555606327e-254,"50_control_C_8000",30,50,"control","C",8000,1.15219033563583e-08,-0.0919018376884498
-1.70507508673846,-0.0387925665277242,0.701869527863783,1.7752233044807e-98,"50_control_D_8000",30,50,"control","D",8000,-4.84907081596553e-09,0.0386775088529743
